[2026-06-14 19:29:00] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:00] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:02] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:02] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:04] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:05] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:06] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:07] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:08] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:09] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:10] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:11] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:13] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:13] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:15] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:15] ROOM: ROOM_01 | PLAYER: P1 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
[2026-06-14 19:29:17] ROOM: ROOM_01 | PLAYER: P2 | STATUS: PING-PONG SUCCESS | EST_LATENCY: 0 ms
